state_abbr,data_year,Population,Aggravated Assault_rate,All Other Offenses (Except Traffic)_rate,Arson_rate,Burglary_rate,Curfew and Loitering Law Violations_rate,Disorderly Conduct_rate,Driving Under the Influence_rate,Drug Abuse Violations - Grand Total_rate,Drunkenness_rate,Embezzlement_rate,Forgery and Counterfeiting_rate,Fraud_rate,Gambling - Total_rate,Human Trafficking - Commercial Sex Acts_rate,Human Trafficking - Involuntary Servitude_rate,Larceny - Theft_rate,Liquor Laws_rate,Manslaughter by Negligence_rate,Motor Vehicle Theft_rate,Murder and Nonnegligent Manslaughter_rate,Offenses Against the Family and Children_rate,Prostitution and Commercialized Vice_rate,Rape_rate,Robbery_rate,Simple Assault_rate,"Stolen Property: Buying, Receiving, Possessing_rate",Suspicion_rate,Vagrancy_rate,Vandalism_rate,"Weapons: Carrying, Possessing, Etc._rate","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)_rate",Average Rate Per Year
MS,2020,2958409,36.84412804,710.8888595,2.02811714,35.89767338,2.60275033,129.3600716,233.4024809,349.8840086,57.09149749,7.740647084,6.354767039,17.91503474,0.980256618,0,0,177.3926458,16.46155079,0.845048808,14.56864146,7.199815847,62.36460205,0.912652713,3.211185472,10.27579351,175.837756,24.10079201,1.859107378,0.709840999,20.38257726,42.25244042,5.07029285,69.49790438
MS,2021,2949582,28.54641776,621.1049566,0.847577725,22.00311773,0.881480834,124.9668597,244.1023847,298.8898088,0,7.560393303,4.33959795,16.68032962,0.305127981,0.033903109,0,124.4583131,9.797998496,0.372934199,10.57777,2.881764264,19.59599699,0.576352853,3.017376699,4.98375702,158.7004531,19.83331875,0,0.610255962,23.08801722,32.17405042,1.898574103,57.51060932
MS,2022,2938928,28.95613639,577.2512971,0.952728342,23.20574032,1.258962452,126.3385833,242.435337,274.5558925,0,8.404425015,4.62753766,17.35326622,0.068052024,0.102078037,0,138.6559997,11.39871409,0.170130061,9.118971271,2.585976928,18.64625469,0.102078037,2.858185025,4.93377177,152.3684827,15.95819972,0,0.102078037,14.66521126,30.01094277,2.177664781,55.13750636
MO,2014,6059130,116.3533379,1544.77623,3.498852145,76.71068289,17.0486522,156.6891616,380.681715,570.0653394,7.476320858,5.495838511,24.42594894,37.95924497,1.914466268,0,0,528.6072423,119.9182061,0.891217056,30.51593216,4.208524986,49.29750641,6.222015372,8.301521836,29.21211461,428.74142,44.54434878,0,9.060706735,71.01679614,46.45881504,24.29391678,140.1414863
MO,2015,6075411,127.4975471,1254.301972,3.193199604,76.6367905,15.29114656,139.3485972,341.5735989,621.077323,5.892605455,5.431731285,22.96140952,41.47867527,1.250944175,0,0,503.373352,104.1904819,0.855909172,34.30220606,4.526442738,45.85697988,6.830813586,9.826495689,33.08418147,411.5770933,50.10360616,0,15.98245781,73.36129194,53.79059952,23.29060536,129.8996147
MO,2016,6091384,125.5051397,1267.708619,3.857908154,70.87059361,13.67505316,136.1431162,330.1384382,699.561873,5.811487176,6.090569893,23.01611588,41.15649251,1.231247283,0,0,460.2894843,91.91671384,0.919331305,39.48199621,5.614487611,44.75173458,6.829318263,8.93064696,31.89751295,397.2003735,53.14063274,0,20.14320555,68.19468285,61.8578635,22.3266174,130.2664921
MO,2017,6111382,119.1547182,1303.256776,3.027138542,66.97339489,10.71770673,118.6638309,321.2039437,704.2269654,5.285220266,4.974324956,21.32087309,33.36397561,1.57083946,0.245443666,0.016362911,426.4174617,72.50405882,0.769056819,42.88718984,5.808833419,43.63988374,6.087002907,9.981375735,26.31156095,362.3239392,48.99055566,0.016362911,17.95011341,65.97525731,60.57549667,21.76267168,126.6452366
MO,2018,6125986,116.5036943,1234.968542,3.689202032,59.5006257,8.896527024,107.8357019,258.4890008,644.6635693,4.440101561,4.097299602,24.43688249,37.43070911,1.044729779,0.065295611,0.065295611,370.470974,57.31322272,0.506040987,42.34420386,6.333674285,38.94883207,4.472749366,8.978146538,23.78392638,344.5159685,49.78790353,0,12.63470076,60.59432718,63.54895359,19.91516141,116.4605149
MO,2019,6140475,117.694478,1245.147973,2.931369316,58.57853016,7.719272532,132.3350392,304.699555,643.9404118,5.243893998,4.413339359,19.2167544,34.60644331,0.586273863,0.130283081,0.03257077,341.1299614,55.85887085,0.635130018,43.54711973,5.553316315,32.94533403,2.654517769,8.794107948,21.59442063,337.1888983,60.43506406,0,16.57852202,58.07368322,63.90385109,16.28538509,117.4985281
MO,2020,6154426,119.5887318,736.4781054,2.323531065,49.2003641,8.432955405,92.12881916,262.5915073,484.4643513,2.372276472,3.639657053,13.74620476,27.7686335,0.227478566,0.113739283,0,254.8734845,33.99179712,0.731181104,35.95786187,6.710617692,18.6532424,0.698684166,7.409301859,18.81572709,284.8681583,53.34372369,0,6.710617692,61.19173421,53.70119001,7.961749804,85.44178796
MO,2021,6170393,116.200054,680.8318368,2.447169897,39.49505323,5.056404025,77.51532196,262.8195643,429.7295164,0,3.014394707,12.85169356,21.70040061,0.243096347,0.064825693,0,189.8420409,36.31859429,0.453779848,34.43864921,4.635037023,14.08338172,1.345133122,6.628427071,14.65060653,260.6803165,35.73516306,0,2.236486396,57.01419666,42.02325524,3.970573673,76.00080557
MO,2022,6177168,114.648007,679.1947378,2.250222108,43.56365247,3.852898286,73.18887879,283.9488905,373.7311337,0,4.435689623,15.3954045,24.75244319,0.307584317,0.016188648,0.016188648,197.2910564,33.02484245,0.679923227,32.539183,5.326065278,13.16137104,1.068450785,6.79923227,12.98329591,256.6062636,39.22509474,0,2.088335626,50.31431879,42.07429683,3.108220466,74.69651194
MT,2014,1022657,82.43233068,601.3746545,3.618026376,27.37965906,40.38499712,307.336673,439.639097,214.1480477,0,3.911379866,6.062638793,26.49959859,0,0,0,428.4916644,214.1480477,0.29335349,22.19708074,1.271198457,26.3040296,0.782275973,5.084793826,4.889224833,372.5589323,3.52024188,0,0.782275973,83.99688263,9.778449666,8.702820203,94.69639917
MT,2015,1031495,92.68101154,593.5074819,2.520613285,23.55803954,35.77331931,275.037688,409.2118721,232.6719955,2.811453279,5.429013228,9.30687982,24.2366662,0.19389333,0,0,422.1057785,179.4482765,0.484733324,26.66033282,0.969466648,24.72139952,0.581679989,5.816799888,5.332066564,377.122526,4.45954658,1.066413313,0.775573318,88.1245183,9.791613144,8.337413172,92.34638918
MT,2016,1042137,107.4714745,695.3020572,4.126136967,35.50396925,32.14548567,364.1555765,484.7731152,271.4614297,88.95183647,3.070613557,11.03501747,24.94873515,0,0,0,412.7096533,214.0793389,0.095956674,36.46353598,1.823176799,86.07313626,0.287870021,5.181660377,7.38866387,413.6692201,6.237183787,0.095956674,4.989747029,93.84562682,12.09054088,12.57032425,110.6628077
MT,2017,1053862,120.1295805,692.5954252,3.89045245,29.70028334,30.36450693,339.0386977,473.591419,324.0462224,25.33538547,3.605785198,10.62757742,25.33538547,0,0,0,427.0957678,229.8213618,0.094889084,30.36450693,1.992670767,59.68523393,0.854001757,5.503566881,10.153132,442.3729103,19.64204042,11.10202285,3.131339777,98.39998026,10.62757742,10.72246651,110.9620706
MT,2018,1061818,118.4760477,682.4145004,2.82534295,31.45548484,28.91267618,255.3168245,395.1713005,292.2346391,29.00685428,4.049658228,10.9246594,19.58904445,0,0,0,364.4692405,156.2414651,0.282534295,34.94007448,1.318493376,60.27398292,1.224315278,7.628425964,11.3013718,411.7466458,16.19863291,4.332192523,2.26027436,93.98974212,8.287672652,9.041097439,98.51332884
MT,2019,1070123,157.0847463,660.8586116,1.868944037,32.23928464,26.63245253,227.1701477,360.7996464,265.2966061,28.87518538,3.364099267,16.72704913,17.66152115,0.093447202,0,0,379.0218508,95.59648751,0.186894404,27.28658294,2.149285643,63.45065007,0.467236009,6.074068121,8.316800966,402.1967568,23.08145886,0.093447202,2.055838441,84.75661209,7.569223351,10.74642821,93.92649558
MT,2020,1087211,183.4970397,612.7605405,3.21924631,28.32936753,17.01601621,216.0574166,362.6710914,220.5643615,41.1143743,2.943310912,11.03741592,11.68126518,0.091978466,0,0,313.0946983,123.4351014,0.183956932,29.52508759,2.575397048,79.83730849,0.367913864,5.886621824,10.39356666,409.1202168,17.56788701,0,0.275935398,95.01375538,6.622449552,11.03741592,90.8361528
MT,2021,1106366,148.504202,515.471372,4.971230135,28.92352079,17.80604249,201.4703995,380.7058424,158.9889783,0,2.621194071,8.315512227,13.64828637,0,0,0,283.4505037,95.80916261,0.271158007,29.73699481,2.078878057,41.48717513,0.271158007,6.59817818,9.219372251,453.2858023,21.42148258,0,2.621194071,79.72045417,4.880844133,11.38863631,81.40863144
MT,2022,1122878,136.3460679,518.1328693,4.452843497,30.27933578,17.27703277,198.6858768,344.7391435,132.3385087,0,1.870194269,7.926061424,12.46796179,0,0,0,324.7904047,84.78214018,0.35622748,26.71706098,1.603023659,36.86954415,0.17811374,6.501151505,11.31022248,424.8903265,21.81893313,0,0.53434122,73.29380396,4.541900367,16.83174842,78.6946722
NE,2014,1879955,91.97028652,827.4666149,2.978794705,40.5328851,8.564034777,170.6423824,458.5748063,646.2388727,0.053192763,5.000119684,17.81957547,76.59757813,0.319156576,0,0,519.2145557,383.0410834,0.265963813,19.57493663,2.393674317,66.65053153,6.915059137,7.925721626,15.69186496,382.4027703,37.8200542,0,3.297951281,127.715823,54.78854547,25.16017671,129.0199036
NE,2015,1892059,47.99004682,533.5985823,2.695476198,22.7794165,6.870821682,99.52120943,315.3707152,489.0439463,1.479869285,1.479869285,9.724855303,45.87594784,0.105704949,0,0,282.8664434,237.9418401,0.052852474,13.37167604,0.528524745,47.6200795,2.589771249,6.02518209,6.712264258,273.247293,15.96144729,0.105704949,0.739934643,70.66375837,35.56971532,14.6929879,83.39438505
NE,2016,1906483,77.577403,772.9940419,3.042251098,31.57646829,7.55317514,147.2869152,393.2371807,649.5206094,1.626030759,5.245260514,14.79163465,73.85326803,0.10490521,0,0,478.9447375,273.645241,0,22.23990458,2.098104205,67.61140802,6.871291273,14.00484557,15.89313936,444.745639,34.77607721,0,0.839241682,117.965909,59.53370683,24.33800878,120.7069806
NE,2017,1916998,64.37148083,670.1102453,1.930101127,28.84718711,8.815867309,119.5619401,262.4937533,530.8299748,9.285351367,2.660409661,14.13668663,55.92076778,0.052164895,0,0,346.7400592,178.0387877,0,18.62286763,1.460617069,59.41581577,3.912367149,10.69380354,14.24101642,357.4860276,28.32553816,0,0.78247343,99.84360964,42.46222479,17.00575587,95.09828691
NE,2018,1925512,83.04284782,827.3124239,3.739265193,26.85000145,6.803385281,135.4444948,352.0622048,712.3300192,7.218859192,3.479593999,16.41121946,71.77311801,0,0,0,401.0361919,214.1248665,0,24.51296071,2.181238029,74.11015875,6.907253759,12.25648035,17.24216728,464.344029,43.41702363,0,1.29835597,117.0597742,57.54313658,22.53945963,119.5174364
NE,2019,1932571,88.22444298,748.0708341,3.259906104,27.21762874,5.484921382,131.6898577,332.0964663,636.1473912,11.69426634,3.622117894,14.95417245,64.78416576,0.155233624,0.051744541,0,386.9456801,167.7040585,0.051744541,24.7856353,1.759314406,72.49410242,5.79538863,14.12625979,18.99024667,461.2508415,38.03223788,0.258722707,0.620934496,117.1496416,59.14401075,21.31875103,111.5445393
NE,2020,1963273,84.85829531,581.0195526,3.922022052,23.53213231,5.7556947,122.0920371,274.4906083,453.935851,16.85960129,1.884607999,11.96980756,45.33246268,0.101870703,0.101870703,0,297.6661931,125.1481582,0.152806054,21.69845966,2.903315025,63.72012451,1.833672648,12.63196713,16.09557102,402.5420815,31.07056431,0.509353513,0.560288865,106.0474015,54.65363197,16.55398918,89.66593524
NE,2021,1964253,74.63397027,534.9616368,2.596406878,13.08385427,4.836444185,80.28497347,260.353427,403.7158146,0,1.120018653,7.280121247,21.94218362,0.101819878,0.050909939,0,122.8965922,106.8090516,0.356369572,11.25109647,1.120018653,33.34600991,1.578208103,6.363742349,4.63280443,229.8583736,12.26929525,0,31.56416205,70.91754474,26.82953774,6.821931798,66.82504256
NE,2022,1968060,71.9998374,529.4045913,3.201121917,12.29637308,2.743818786,81.90807191,247.1469366,373.5658466,0,0.711360426,7.570907391,24.2878774,0,0.101622918,0,154.0095322,108.482465,0.203245836,12.55043037,1.52434377,34.50098066,0.304868754,6.300620916,3.353556294,232.4116135,15.90398667,0,38.21021717,69.40845299,28.75928579,5.436826113,66.65479973
NV,2014,2818935,199.0113287,1565.165568,2.30583536,97.12888023,26.00272798,56.58165229,287.1651883,445.1326476,7.520570712,12.20319021,22.20696823,53.70822669,1.773719508,0,0,354.3891576,174.8532691,0,30.29512919,4.398824379,33.66519625,135.7604911,9.897354852,64.17317178,510.6538462,44.09466696,0.07094878,63.67653032,53.28253401,52.9632645,35.54533893,140.1169751
NV,2015,2868531,205.1921349,1478.840563,2.091662945,93.70649995,21.05607365,46.57436158,267.5585517,406.8284429,8.157485486,11.78303459,21.61385043,57.1721205,1.220136718,0,0,312.2155556,129.4739363,0.174305245,28.23744976,4.56679743,33.85007866,115.3203504,11.88761774,69.58265398,488.2289925,53.16309986,3.904437498,61.2857243,52.08240734,51.24574216,27.81911717,131.1236511
NV,2016,2919555,206.5040734,1710.020876,1.815345147,86.45153114,16.16684734,44.90410354,366.2201945,473.2570546,8.288934444,11.33734422,20.7908397,56.07018878,1.130309242,0,0,239.7283148,116.4561038,0.205510771,30.8266157,5.685798007,33.84077368,99.05619178,8.802711372,65.2496699,480.7924495,54.25484363,4.041711836,52.09698053,50.8981677,64.97565554,24.52428538,139.8191428
NV,2017,2972097,187.54435,1775.244886,2.018776642,106.5914067,14.97259342,52.62277779,354.7327022,311.0598342,8.613447004,7.974167734,18.1353435,54.91072465,0.773864379,1.413143649,0,222.2673082,117.9974947,0.235523942,29.67601663,5.3497581,31.29103794,87.48032113,12.07901357,52.35360757,543.4883182,60.39506786,6.291853866,57.60242684,53.86769005,68.10006537,25.23470802,137.752201
NV,2018,3030725,200.2491153,1994.935205,2.606637026,104.1664948,12.2412954,75.85643699,367.238862,373.4419982,12.96719432,9.535672158,14.64995999,60.28260565,0.758894324,0.824885135,0.230967838,216.911795,123.7657656,0.329954054,25.0765081,6.36811324,34.57918485,94.33386401,13.56111162,46.85347565,591.6736094,61.47044024,1.154839189,105.3873248,54.27744187,74.43763456,30.12480512,151.9449062
NV,2019,3090771,195.5822673,2127.818593,2.750122866,106.5753496,11.67993358,95.89840205,380.8434853,417.4362966,9.932796703,11.97112306,16.88898983,68.6236541,1.26182108,0.744150893,0.420607027,216.6449731,112.043241,0.161771933,22.80984259,4.141361492,34.87802882,102.5634057,14.00944942,42.28718336,627.9015818,61.47333465,2.911894799,110.0696234,61.05272762,78.91234905,38.69584644,160.6123938
NV,2020,3115840,134.7630174,1312.262504,3.337783712,69.67623498,7.991424463,65.98541645,332.7192667,330.9219986,7.606295574,7.895142241,13.54369929,45.57358529,0.834445928,0.77025778,0.032094074,170.0023108,62.71182089,0.192564445,19.03178597,4.878299271,23.84589709,67.49383794,11.77852521,38.38451268,631.5471911,59.79126014,2.888466674,18.51828078,65.66447571,86.71818835,24.4556845,116.8327828
NV,2021,3146632,132.8404465,1123.455174,4.512761581,57.33114009,9.947143485,64.00494243,356.2857048,281.6662387,0,5.339041871,8.644163029,31.55755106,1.430100501,1.175860412,0,152.6393935,41.15511442,0.095340033,22.59558792,5.180141815,20.40276715,63.17866214,10.20138357,37.27795306,654.6364494,59.87354098,0,10.5509637,68.42236398,95.84851359,11.18656392,107.4656454
NV,2022,3177421,139.9877448,1153.671484,5.067002453,69.55326348,8.05684862,64.76950961,357.9317944,248.1257599,0,6.577661569,6.672077764,31.72384144,1.730963571,1.416242922,0,162.0496623,43.43144959,0.157360325,26.34211834,5.067002453,17.15227538,71.75630802,9.032482633,40.78779614,626.0423155,66.09133634,0,14.76039845,68.23143675,90.85985143,13.65887618,108.0872537
NH,2014,1334257,46.16801711,1003.404891,2.62318279,32.22767428,1.573909674,80.04454914,346.8597129,474.796085,254.2988345,8.169340689,17.61279873,68.50254486,1.723805834,0,0,345.960336,260.444577,0,6.370586776,0,12.29148507,4.796677102,4.122144384,16.18878522,404.0450978,54.86199435,0,4.346988624,88.36378599,8.619029168,11.01736772,114.8204581
NH,2015,1337480,43.7389718,942.0701618,1.495349463,30.72943147,1.046744624,74.24410085,369.2765499,569.653378,254.882316,10.24314382,20.41152017,65.49630649,0.448604839,0,0,314.2476897,245.0130095,0.224302419,8.000119628,0.747674732,10.09360888,4.48604839,4.26174597,14.13105243,388.2674881,43.7389718,0,4.186978497,77.30956725,11.1403535,9.719771511,113.5259665
NH,2016,1343694,46.81125316,969.4915658,2.30707289,25.82433203,0.96748218,71.14715106,364.8896252,622.984102,274.6160956,9.600400091,17.63794435,63.03518509,0.520951943,0,0,260.4759715,219.4696114,0.148843412,8.409652793,0.446530237,12.20515981,6.772375258,4.539724074,13.3959071,383.4950517,41.3040469,0,4.837410899,87.96645665,12.65169004,9.674821797,114.052465
NH,2017,1350395,51.76263241,1084.127237,2.221572207,27.9918098,0.814576476,74.57077374,361.9681649,589.9014733,314.4265196,10.07112734,24.21513705,64.79585603,0.888628883,0,0,245.1134668,187.0563798,0.222157221,12.29269954,0.740524069,15.32884823,5.850140144,5.183668482,12.73701398,404.1780368,39.69209009,0,6.072297365,94.41681878,10.51544178,7.775502723,117.9009869
NH,2018,1355064,48.70618657,1087.033528,1.697336805,24.05790428,2.213917571,65.67955462,376.5135816,490.3827421,284.7097997,7.674914248,18.22792134,58.00464037,0.29518901,0,0,236.5201939,154.2362575,0.073797252,12.2503439,0.811769776,13.9476807,1.84493131,5.90378019,11.36477687,425.3673627,41.91683935,0,7.232130733,94.38668579,10.77439885,10.33161533,112.6503155
NH,2019,1360783,37.55190945,1138.756143,1.10230654,18.29828856,0.734871026,69.95972172,393.0825121,434.0883153,296.0060495,6.09942952,17.93085305,55.18881409,0.146974205,0,0,225.3849438,135.0692947,0.073487103,11.1700396,1.10230654,11.0230654,3.60086803,6.907787649,10.21470727,410.3519812,35.27380927,0,7.128248957,87.30267794,9.332862036,10.06773306,110.7403226
NH,2020,1378702,35.61320721,975.9179286,1.595703785,17.69780562,1.015447863,59.47623199,296.5833081,333.3570271,128.3816227,4.642047375,12.04031038,33.72737546,0.07253199,0,0,170.2325811,104.4460659,0.507723932,10.73473455,0.217595971,10.22701062,1.668235775,5.294835287,7.833454945,364.8359109,27.19949634,0,8.558774848,74.92554591,9.501690721,7.470794994,87.21854839
NH,2021,1387494,28.68480873,1308.25791,1.369375291,15.13520058,0.216217151,61.91017763,292.9742399,306.7400652,0,3.459474419,10.30635087,27.67579535,0.072072384,0,0,155.1718422,117.766275,0.864868605,10.37842326,0.360361919,15.20727297,0.360361919,5.261284013,6.270297385,326.2716812,27.0271439,0,7.423455525,78.12646397,16.00006919,8.720758432,91.35523377
NH,2022,1399003,25.80409048,1295.636964,1.215151075,10.93635968,0.500356325,55.11067525,254.9672874,236.8829802,0,3.716932701,8.005701203,21.87271936,0.214438425,0,0,133.0947825,74.76753088,0.214438425,8.005701203,0.71479475,21.65828093,0.14295895,5.075042727,8.005701203,310.43536,19.72833511,0,6.576111702,67.76254232,16.72619716,7.147947503,83.70707682
NJ,2014,8867277,74.69034744,1333.464602,2.447199969,58.27042507,20.44596103,172.3415204,269.7333127,619.2205341,0,3.732825759,13.26224499,56.21793477,2.853187061,0,0,282.4542416,47.13961231,0.28193548,6.236412824,2.943406414,114.4883598,10.88270954,3.676438663,37.73424468,249.8850549,31.58805121,0,3.947096724,43.80149622,44.06087686,13.22841274,113.5170466
NJ,2015,8870312,74.21384952,1267.148213,1.927778865,51.18196519,15.96336183,145.068178,265.9996627,592.9554676,0,3.291879699,11.76959728,41.59943867,3.957019776,0,0,264.094431,42.50132352,0.124009167,7.463097127,2.356174168,110.5823561,9.086489855,4.498150685,35.29751828,251.4680431,27.48494078,0,7.598379854,45.1957045,42.9071717,11.51030539,107.6530486
NJ,2016,8873584,73.42016484,1248.728811,2.096109081,49.84457238,15.84478154,146.4459006,265.5973054,709.8597365,0,3.640017382,11.86668205,44.45779744,4.744418941,0,0,249.1890537,37.12141565,0.180310459,5.769934674,2.265150136,100.3202314,9.759303569,4.485222656,34.40548937,257.4495266,30.99086006,0,3.087816603,44.40145042,46.68913936,11.33702008,110.1289749
NJ,2017,8888147,67.51688513,1211.141085,1.563880525,46.18510472,6.885574687,135.4163022,247.5319096,729.4546321,0,3.071506356,11.74598035,40.16585234,1.822652123,0,0,234.739592,33.86532648,0.34877911,5.726727967,1.698891794,101.12344,10.39586767,3.915326783,30.1525166,234.7620938,29.75873374,0,3.454038283,38.43320773,45.45379369,11.5884672,106.0618764
NJ,2018,8891730,71.08852833,1162.147299,1.653221589,38.00160374,4.12743077,121.9222806,234.5887696,647.2531217,0.269913729,2.845340558,10.58286745,43.08497896,1.810671264,0,0,206.3715385,19.09639631,0.236174513,6.72535041,1.855656886,95.7518953,8.974631483,3.81253142,25.12446959,225.0743106,27.95856374,0.022492811,2.294266695,33.97539062,39.87975343,12.13487139,98.34401035
NJ,2019,8891258,75.45613905,1035.331558,1.36088729,37.22757792,4.521294962,127.3273141,240.5283932,629.3147719,0.742302158,2.384364507,10.68465227,43.75083931,1.900743404,0.056235012,0.213693045,204.8079136,20.54827337,0.23618705,7.299304553,2.103189447,82.99163066,8.660191842,4.015179854,23.25880095,231.5532853,27.98254195,2.361870502,1.900743404,34.56203835,42.73860909,11.57316546,94.10947392
NJ,2020,9272392,71.94475816,514.462719,1.714767883,30.0138303,2.340280696,82.41670542,155.3320869,408.1471103,0.744144553,1.153963292,6.255128127,20.91154041,0.701005738,0.248048184,0.064708222,135.8872662,9.997420299,0.140201148,6.35219046,1.768691401,28.67652705,3.2354111,3.537382803,19.20755723,203.6044205,26.4656628,0.603943405,1.542212624,30.55306549,39.27789075,8.390499453,58.57068193
NJ,2021,9269175,43.79030496,269.7651085,0.873864179,13.00007822,0.614941459,38.47160076,106.9458717,100.0304774,0.09709602,0.755191266,3.085495743,6.688836925,0.086307573,0,0.215768933,70.48092198,1.866401271,0.107884467,4.498782254,1.898766611,12.89219375,1.952708844,2.276362244,9.580140627,125.3078079,14.19759579,0.075519127,0.895441072,16.95943814,26.41011741,5.739453619,28.37291867
NJ,2022,9260817,64.01163094,409.9098384,1.403763836,21.92031221,0.971836502,52.93269482,138.3247288,110.9837285,0.151174567,1.47935112,6.630084581,10.10709962,0.1295782,0,0.1943673,144.1233533,2.634756739,0.313147317,6.705671865,1.760103887,11.04654157,3.228656824,2.515976722,13.55172011,188.6118687,20.84049388,0.410330968,2.429591255,23.32407605,40.92511492,6.295340897,41.54409466
NM,2014,2090236,181.654129,2101.245984,2.631281827,75.25466024,0,127.3061989,409.6188182,316.2800756,3.82731902,9.520456063,11.05138367,31.00128407,0.287048927,0,0,485.2562103,146.1079036,0.382731902,17.89271642,5.453929604,67.93491261,7.750321016,6.937015725,12.77367723,443.347067,39.0864955,0.908988267,3.014013729,52.48211207,27.31748951,6.697808286,148.162001
NM,2015,2090071,187.8405088,2008.161445,16.12385417,59.95011653,0.239226323,137.4594452,470.9887846,409.9860722,133.1055261,9.999660299,14.40142464,29.32914719,0.047845265,0,0,484.6725303,140.330161,0.430607381,22.2958933,4.401764342,81.00203295,2.966406404,6.411265455,19.23379636,471.3715467,57.17509118,2.200882171,4.975907517,65.73939354,31.62571989,6.650491778,157.3908563
NM,2016,2092555,192.5875306,1939.447231,31.06250493,53.2363546,0.477884691,108.3364595,395.4017935,398.5558325,93.61761101,12.75952126,15.38788706,35.65019796,0.047788469,0,0,448.8770904,114.9790567,0.573461629,26.37923495,3.775289061,69.00654941,2.246058049,6.4992318,19.4976954,459.5817075,79.42443568,2.771731209,12.18605963,66.66491442,32.87846675,5.161154665,149.2603463
NM,2017,2092844,201.5439278,2000.818026,22.64860639,61.73417608,0.04778187,100.5330545,387.7020934,369.2105097,84.57390995,7.836226685,12.99666865,28.90803137,0.04778187,0,0,336.6232744,86.67631223,0.62116431,20.06838541,2.914694072,76.92881075,1.767929191,6.068297494,22.64860639,440.5010598,73.44073424,0.62116431,4.921532613,56.23926102,26.51893787,6.259424974,143.2716253
NM,2018,2093754,212.7279518,2022.491659,2.483577345,53.1103463,0.047761103,91.89236176,376.1664455,324.9665433,95.47444447,6.973121007,10.41192041,22.78204603,0.143283308,0,0,304.7635969,78.23268636,0.334327719,21.68354066,4.059693737,75.4147813,4.346260353,5.444765717,22.49547941,449.8618271,59.84466179,0.573133233,2.91342727,56.50138459,31.37904453,3.677604914,140.0386347
NM,2019,2099634,192.8431336,1765.402923,2.190858026,46.48429202,0.666782877,94.4926592,359.0149521,258.8070111,101.7320162,7.429866348,8.239531271,21.86095291,0.142882045,0,0.047627348,276.6196394,76.96579499,0.142882045,19.76534958,4.000697264,96.77877192,2.286112723,4.71510749,16.1456711,425.2645937,46.38903733,0.714410226,4.381716051,68.39287228,31.52930463,4.048324613,127.0159927
NM,2020,2118488,164.2681006,1095.545502,2.076952997,40.83100778,0.094406954,68.7282628,260.5631941,185.4624619,68.82266975,4.861958151,3.257039927,8.827050236,0.236017386,0.094406954,0,201.7004581,48.57237804,0.377627818,18.73978045,2.454580814,127.402185,1.652121702,3.634667744,13.40578752,361.9090597,41.20863559,0.472034772,4.201109471,75.7615809,31.76794015,2.454580814,91.59301807
NM,2021,2116950,139.5876143,706.7242967,1.511608682,35.28661518,0,62.87347363,217.3409859,128.2977869,0,4.62930159,1.936748624,7.369092326,0.047237771,0,0,138.0287678,41.99437871,0.283426628,15.25780014,2.787028508,41.19133659,0.566853256,3.117692907,11.10087626,422.1167245,35.57004181,0,3.117692907,73.17130778,26.6893408,2.078461938,68.47343523
NM,2022,2113476,123.6351868,668.2356459,1.845301295,37.99428051,0.094630836,66.76205455,246.8918502,131.8680695,0,4.258387604,2.744294234,8.374828955,0,0,0,184.8613374,37.71038801,0.236577089,16.32381915,2.081878384,45.09159319,0.757046685,1.230200863,9.605029818,433.5511735,50.4382354,0,5.725165557,73.95399806,28.38925069,2.034562966,70.47402539
NY,2014,19653431,43.40717913,241.5659637,1.51627469,36.62464839,0,44.42481315,155.4232439,327.601832,0,0.264584845,13.80420548,27.3641788,0.417229948,0,0,241.662639,12.55251564,0.076322552,9.04676644,1.099044742,2.803581726,4.696381003,2.386351777,18.38864675,163.7627547,21.50769502,0,4.055271571,76.32255152,17.48804064,10.98535925,47.71767988
NY,2015,19657321,44.24814551,240.5515991,1.434580022,32.69519789,0,37.07015824,154.4513619,127.2452131,0,0.376450077,14.21862114,25.66473834,0.39679873,0,0,230.4891903,9.528256673,0.055958795,9.212852555,1.363359738,3.072646573,4.420744821,5.921457965,18.54779703,159.7165758,19.10738498,0,3.718716299,75.87503913,17.98312191,10.20993654,40.24438397
NY,2016,19636391,44.63651187,229.0186623,1.23240569,30.3008837,0,33.09162055,152.6960835,131.4752797,0,0.325925472,14.52405383,22.81987561,0.376851327,0,0,216.6895129,8.193970063,0.091666539,9.451838681,1.339349985,3.111569738,3.218514033,5.713880926,16.9939578,153.3886751,17.96154904,0,2.882403391,76.60267103,18.72543687,10.24118943,38.87433352
NY,2017,19593849,43.86070343,226.372062,1.520885457,27.96796076,0,28.51915415,145.6222307,391.5310361,0,0.244974839,13.93294396,22.54278881,0.520571532,0,0,199.0522638,7.645256427,0.066347352,9.247800164,1.398398038,2.939698065,3.511306023,5.180197112,16.51538705,148.2046738,17.18906785,0,3.210191117,73.24237315,18.28635099,9.120209102,45.72402683
NY,2018,19544098,41.6801021,216.6536414,1.442890841,24.02771415,0,26.9697788,138.1491231,389.4167948,0,0.189315465,11.29241165,21.19309881,0.230248538,0,0,188.7526352,5.658997412,0.056282976,9.726721591,1.345674791,2.742515925,3.064863879,5.085934383,14.31634246,144.9081968,15.38060237,0,3.034164073,68.61406446,17.16119107,9.690905152,43.89626491
